,Year,Month,Day,Weekday,Victims,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR,Yesterday accidents
197,0,0.181818181818182,0.5,1,0.431372549019608,0.409240924092409,0.39572192513369,0.37037037037037,0,0,0.895833333333333,0.082064063509647,0.693251533742331,0.320197044334975,0.389473684210526,0,0,1,0,0,0,0,0.176470588235294
198,0,0.545454545454545,0.366666666666667,0.833333333333333,0.431372549019608,0.778877887788779,0.705882352941176,0.777777777777778,0,0,0.833333333333333,0,0.662576687116564,0.320197044334975,0.389473684210526,0,0,1,0,0,1,0,0.431372549019608
199,0,0.636363636363636,0.466666666666667,0.166666666666667,0.196078431372549,0.834983498349835,0.788770053475936,0.837037037037037,0,0,0.71875,0,0.711656441717791,0.20935960591133,0.309774436090226,0,0,0,0,0,0,0,0.431372549019608
200,0,0.181818181818182,0.1,0,0.509803921568627,0.336633663366337,0.3475935828877,0.218518518518519,0,0,0.770833333333333,0.080910181851749,0.650306748466258,0.5935960591133,0.637593984962406,0.604887983706721,0,0,0,0,0,0,0.196078431372549
201,0,1,0.1,0.5,0.254901960784314,0.438943894389439,0.481283422459893,0.374074074074074,0,0,0.697916666666667,0,0.693251533742331,0.283251231527094,0.389473684210526,0.414460285132383,0,1,0,0,0,0,0.509803921568627
202,0,0.363636363636364,0.733333333333333,0.166666666666667,0.470588235294118,0.712871287128713,0.751336898395722,0.622222222222222,0,0,0.541666666666667,0,0.711656441717791,0.305418719211823,0.309774436090226,0.358452138492872,0,0,0,0,0,0,0.254901960784314
203,0,0.090909090909091,0.766666666666667,0.666666666666667,0.490196078431373,0.392739273927393,0.46524064171123,0.307407407407407,0,0,0.854166666666667,0,0.644171779141104,0.268472906403941,0.275187969924812,0.473523421588595,0,0,0,0,0,0,0.470588235294118
204,0,0.363636363636364,0.933333333333333,0.5,0.156862745098039,0.66996699669967,0.655080213903743,0.603703703703704,0,0,0.822916666666667,0,0.668711656441718,0.320197044334975,0.389473684210526,0,0,0,0,0,0,0,0.490196078431373
205,0,0.090909090909091,0.566666666666667,0,0.725490196078431,0.343234323432343,0.486631016042781,0.207407407407407,0,0,0.739583333333333,0,0.668711656441718,0.354679802955665,0.389473684210526,0.414460285132383,0,1,0,0,0,0,0.156862745098039
206,0,0.909090909090909,0.333333333333333,0,0.803921568627451,0.541254125412541,0.558823529411765,0.444444444444444,0,0,0.90625,0,0.56441717791411,0.214285714285714,0.275187969924812,0,0,0,0,0,0,0,0.725490196078431
207,0,0.727272727272727,0.033333333333333,0,0.411764705882353,0.818481848184818,0.786096256684492,0.814814814814815,0,0,0.791666666666667,0,0.699386503067485,0.231527093596059,0.333834586466165,0.45112016293279,0,0,0,0,0,0,0.803921568627451
208,0,1,0.5,0,0.568627450980392,0.488448844884488,0.497326203208556,0.355555555555555,0,0,0.552083333333333,0,0.742331288343558,0.711822660098522,0.699248120300752,0.604887983706721,0,0,0,0,0,0,0.411764705882353
209,0,1,0.066666666666667,0.333333333333333,0.274509803921569,0.422442244224423,0.414438502673797,0.351851851851852,0,0,0.729166666666667,0.00235391858211,0.748466257668712,0.438423645320197,0.362406015037594,0.431771894093686,0,1,0,0,0,0,0.568627450980392
210,0,1,0.7,0.666666666666667,0.490196078431373,0.465346534653465,0.486631016042781,0.3,0,0,0.697916666666667,0,0.773006134969325,0.342364532019704,0.333834586466165,0.414460285132383,0,0,0,0,0,0,0.274509803921569
211,0,0.272727272727273,0.433333333333333,0.666666666666667,0.549019607843137,0.501650165016502,0.494652406417112,0.42962962962963,0,0,0.739583333333333,0,0.748466257668712,0.283251231527094,0.442105263157895,0,0,0,0,0,0,0,0.490196078431373
212,0,0.727272727272727,0.533333333333333,0.333333333333333,0.274509803921569,0.808580858085808,0.775401069518717,0.751851851851852,0,0,0.802083333333333,0,0.717791411042945,0.342364532019704,0.333834586466165,0.358452138492872,0,0,0,0,0,0,0.549019607843137
213,0,0,0.133333333333333,1,0.333333333333333,0.313531353135313,0.36096256684492,0.196296296296296,0,0,0.833333333333333,0.001153881657897,0.613496932515337,0.261083743842364,0.275187969924812,0,0,1,0,0,0,0,0.274509803921569
214,0,0.545454545454545,0.8,0.166666666666667,0.431372549019608,0.742574257425742,0.716577540106952,0.688888888888889,0,0,0.760416666666667,0,0.711656441717791,0.359605911330049,0.442105263157895,0.376782077393075,0,0,0,0,0,0,0.333333333333333
215,0,0,0.033333333333333,0.5,0.176470588235294,0.33993399339934,0.374331550802139,0.233333333333333,0,0,0.885416666666667,0.012877319302132,0.552147239263804,0.246305418719212,0.362406015037594,0.376782077393075,0,1,0,0,0,0,0.431372549019608
216,0,0.454545454545454,0.333333333333333,0.333333333333333,0.196078431372549,0.636963696369637,0.614973262032086,0.588888888888889,0,0,0.802083333333333,0.063325025385397,0.773006134969325,0.295566502463054,0.362406015037594,0,0,0,0,0,0,0,0.176470588235294
217,0,0.818181818181818,1,0.166666666666667,0.333333333333333,0.580858085808581,0.585561497326203,0.5,0,0,0.885416666666667,0,0.619631901840491,0.246305418719212,0.24812030075188,0,0,0,0,0,0,0,0.196078431372549
218,0,0.909090909090909,0.633333333333333,0.5,0.294117647058824,0.554455445544554,0.516042780748663,0.5,0,0,0.927083333333333,0.003507800240007,0.693251533742331,0.438423645320197,0.470676691729323,0,0,0,0,0,0,0,0.333333333333333
219,0,0.727272727272727,0.133333333333333,0.166666666666667,0.450980392156863,0.782178217821782,0.70855614973262,0.814814814814815,0,0,0.75,0.005861718822118,0.730061349693252,0.283251231527094,0.275187969924812,0.318737270875764,0,1,0,0,0,0,0.294117647058824
220,0,0.454545454545454,0.9,0.833333333333333,0.549019607843137,0.795379537953795,0.81283422459893,0.740740740740741,0,0,0.6875,0,0.699386503067485,0.231527093596059,0.222556390977444,0.29938900203666,0,0,0,0,0,0,0.450980392156863
221,0,0,0.1,0.833333333333333,0.254901960784314,0.201320132013201,0.294117647058824,0.074074074074074,0,0,0.791666666666667,0,0.693251533742331,0.320197044334975,0.362406015037594,0.341140529531568,0,0,0,0,0,0,0.549019607843137
222,0,0.727272727272727,0.433333333333333,1,0.372549019607843,0.834983498349835,0.807486631016043,0.814814814814815,0,0,0.71875,0,0.748466257668712,0.288177339901478,0.362406015037594,0.341140529531568,0,0,0,0,0,0,0.254901960784314
223,0,0.090909090909091,0.066666666666667,0.666666666666667,0.470588235294118,0.303630363036304,0.374331550802139,0.12962962962963,0,0,0.583333333333333,0,0.631901840490798,0.455665024630542,0.442105263157895,0,0,0,0,0,0,0,0.372549019607843
224,0,1,0.366666666666667,0.166666666666667,0.509803921568627,0.35973597359736,0.438502673796791,0.218518518518519,0,0,0.760416666666667,0,0.711656441717791,0.411330049261084,0.418045112781955,0.45112016293279,0,0,0,0,0,0,0.470588235294118
225,0,0.272727272727273,0.166666666666667,1,0.549019607843137,0.508250825082508,0.516042780748663,0.414814814814815,0,0,0.864583333333333,0,0.613496932515337,0.25615763546798,0.362406015037594,0,0,0,0,0,0,0,0.509803921568627
226,0,0.272727272727273,0.266666666666667,0.333333333333333,0.333333333333333,0.62046204620462,0.67379679144385,0.459259259259259,0,0,0.59375,0,0.662576687116564,0.241379310344828,0.275187969924812,0,0,0,0,0,0,0,0.549019607843137
227,0,0.636363636363636,0.833333333333333,0,0.215686274509804,0.854785478547855,0.828877005347593,0.814814814814815,0,0,0.760416666666667,0,0.711656441717791,0.359605911330049,0.666165413533834,0.528513238289206,0,1,0,0,1,0,0.333333333333333
228,0,0.090909090909091,0.433333333333333,0.166666666666667,0.372549019607843,0.316831683168317,0.320855614973262,0.233333333333333,0,0,0.875,0,0.521472392638037,0.241379310344828,0.24812030075188,0,0,1,0,0,0,0,0.215686274509804
229,0,0.272727272727273,0.8,0.166666666666667,0.07843137254902,0.551155115511551,0.556149732620321,0.522222222222222,0,0,0.8125,0,0.699386503067485,0.261083743842364,0.309774436090226,0,0,1,0,0,0,0,0.372549019607843
230,0,1,0.666666666666667,1,0.647058823529412,0.366336633663366,0.441176470588235,0.218518518518519,0,0,0.8125,0,0.711656441717791,0.261083743842364,0.333834586466165,0.376782077393075,0,0,0,0,0,0,0.07843137254902
231,0,0.727272727272727,0.366666666666667,0.166666666666667,0.647058823529412,0.811881188118812,0.764705882352941,0.814814814814815,0,0,0.78125,0,0.711656441717791,0.342364532019704,0.389473684210526,0,0,0,0,0,0,0,0.647058823529412
232,0,0.363636363636364,0.2,0.333333333333333,0.313725490196078,0.584158415841584,0.516042780748663,0.455555555555556,0,0,0.84375,0,0.570552147239264,0.798029556650246,0.666165413533834,0.582484725050916,0,1,0,0,1,0,0.647058823529412
233,0,0,0.766666666666667,0.166666666666667,0.490196078431373,0.112211221122112,0.275401069518717,0.1,0,0,0.604166666666667,0,0.680981595092024,0.445812807881773,0.418045112781955,0.45112016293279,0,0,0,0,0,0,0.313725490196078
234,0,0.545454545454545,0.833333333333333,0.833333333333333,0.372549019607843,0.768976897689769,0.748663101604278,0.77037037037037,0,0,0.78125,0,0.773006134969325,0.342364532019704,0.529323308270677,0,0,1,0,0,0,0,0.490196078431373
235,0,0.545454545454545,0.733333333333333,0.333333333333333,0.333333333333333,0.719471947194719,0.68716577540107,0.666666666666667,0,0,0.645833333333333,0.007015600480015,0.730061349693252,0.391625615763547,0.418045112781955,0.544806517311609,0,1,0,0,0,0,0.372549019607843
236,0,0.181818181818182,0.733333333333333,1,0.666666666666667,0.409240924092409,0.43048128342246,0.266666666666667,0,0,0.6875,0,0.711656441717791,0.578817733990148,0.556390977443609,0,0,0,0,0,0,0,0.333333333333333
237,0,0.363636363636364,0.466666666666667,0.5,0.215686274509804,0.580858085808581,0.574866310160428,0.511111111111111,0,0,0.708333333333333,0.069186744207514,0.779141104294479,0.364532019704433,0.418045112781955,0,0,1,0,0,0,0,0.666666666666667
238,0,0.181818181818182,0.133333333333333,0.333333333333333,0.313725490196078,0.33993399339934,0.382352941176471,0.218518518518519,0,0,0.791666666666667,0,0.717791411042945,0.347290640394089,0.309774436090226,0,0,0,0,0,0,0,0.215686274509804
239,0,0.636363636363636,0.566666666666667,0.666666666666667,0.215686274509804,0.838283828382838,0.802139037433155,0.814814814814815,0,0,0.78125,0,0.742331288343558,0.332512315270936,0.362406015037594,0,0,0,0,0,0,0,0.313725490196078
240,0,0.818181818181818,0.6,1,0.549019607843137,0.643564356435643,0.649732620320856,0.525925925925926,0,0,0.760416666666667,0,0.717791411042945,0.406403940886699,0.584962406015038,0,0,1,0,0,0,0,0.215686274509804
241,0,0.727272727272727,0.766666666666667,0.333333333333333,0.333333333333333,0.706270627062706,0.641711229946524,0.703703703703704,0,0,0.84375,0.059771069879073,0.680981595092024,0.192118226600985,0.418045112781955,0,0,1,0,0,1,0,0.549019607843137
242,0,0.363636363636364,0.833333333333333,0.666666666666667,0.549019607843137,0.722772277227723,0.72192513368984,0.651851851851852,0,0,0.729166666666667,0,0.693251533742331,0.315270935960591,0.362406015037594,0,0,0,0,0,0,0,0.333333333333333
243,0,0.090909090909091,0.366666666666667,0.333333333333333,0.411764705882353,0.326732673267327,0.355614973262032,0.207407407407407,0,0,0.895833333333333,0,0.45398773006135,0.342364532019704,0.333834586466165,0,0,0,0,0,0,0,0.549019607843137
244,0,0.363636363636364,0.066666666666667,0.833333333333333,0.431372549019608,0.547854785478548,0.564171122994652,0.440740740740741,0,0,0.833333333333333,0.005861718822118,0.668711656441718,0.423645320197044,0.470676691729323,0.376782077393075,0,1,0,0,1,0,0.411764705882353
245,0,0.818181818181818,0.766666666666667,0.166666666666667,0.372549019607843,0.580858085808581,0.561497326203209,0.540740740740741,0,0,0.927083333333333,0.032816394350596,0.54601226993865,0.261083743842364,0.362406015037594,0,0,1,0,0,1,0,0.431372549019608
246,0,1,0.633333333333333,0.833333333333333,0.529411764705882,0.31023102310231,0.427807486631016,0.122222222222222,0,0,0.739583333333333,0,0.748466257668712,0.300492610837438,0.333834586466165,0.283095723014257,0,0,0,0,0,0,0.372549019607843
247,0,0.545454545454545,0.7,0,0.372549019607843,0.716171617161716,0.657754010695187,0.740740740740741,0,0,0.71875,0,0.742331288343558,0.295566502463054,0.309774436090226,0.431771894093686,0,0,0,0,0,0,0.529411764705882
248,0,0.272727272727273,0.633333333333333,1,0.274509803921569,0.501650165016502,0.505347593582888,0.411111111111111,0,0,0.833333333333333,0,0.662576687116564,0.455665024630542,0.389473684210526,0.414460285132383,0,0,0,0,0,0,0.372549019607843
249,0,0,0.933333333333333,0.333333333333333,0.352941176470588,0.287128712871287,0.352941176470588,0.159259259259259,0,0,0.84375,0.078556263269639,0.693251533742331,0.386699507389162,0.389473684210526,0.358452138492872,0,1,0,0,1,0,0.274509803921569
250,0,0,0.6,1,0.549019607843137,0.346534653465346,0.374331550802139,0.277777777777778,0,0,0.84375,0,0.533742331288343,0.25615763546798,0.309774436090226,0,0,0,0,0,0,0,0.352941176470588
251,0,0.636363636363636,0.633333333333333,0.333333333333333,0.196078431372549,0.848184818481848,0.831550802139037,0.814814814814815,0,0,0.65625,0,0.644171779141104,0.231527093596059,0.24812030075188,0.341140529531568,0,0,0,0,0,0,0.549019607843137
252,0,1,0.266666666666667,0,0.411764705882353,0.343234323432343,0.401069518716578,0.214814814814815,0,0,0.84375,0,0.699386503067485,0.332512315270936,0.362406015037594,0.473523421588595,0,0,0,0,0,0,0.196078431372549
253,0,0.181818181818182,0.366666666666667,0.333333333333333,0.333333333333333,0.409240924092409,0.3475935828877,0.407407407407407,0,0,1,0.017585156466353,0.312883435582822,0.541871921182266,0.556390977443609,0,0,1,0,0,0,0,0.411764705882353
254,0,0.454545454545454,0.933333333333333,1,0.431372549019608,0.828382838283828,0.815508021390374,0.814814814814815,0,0,0.697916666666667,0,0.699386503067485,0.41871921182266,0.442105263157895,0.376782077393075,0,0,0,0,0,0,0.333333333333333
255,0,0.727272727272727,0.7,0.666666666666667,0.529411764705882,0.749174917491749,0.719251336898396,0.674074074074074,0,0,0.8125,0,0.711656441717791,0.320197044334975,0.309774436090226,0.414460285132383,0,0,0,0,0,0,0.431372549019608
256,0,0.272727272727273,0.766666666666667,0.5,0.098039215686275,0.557755775577558,0.508021390374332,0.559259259259259,0,0,0.84375,0.001153881657897,0.693251533742331,0.615763546798029,0.584962406015038,0,0,0,0,0,0,0,0.529411764705882
257,0,0.818181818181818,0.3,0.166666666666667,0.568627450980392,0.729372937293729,0.745989304812834,0.62962962962963,0,0,0.59375,0,0.680981595092024,0.482758620689655,0.529323308270677,0.396130346232179,0,0,0,0,0,0,0.098039215686275
258,0,0.181818181818182,0.233333333333333,0.833333333333333,0.411764705882353,0.402640264026403,0.374331550802139,0.362962962962963,0,0,0.739583333333333,0,0.650306748466258,0.66256157635468,0.556390977443609,0,0,0,0,0,0,0,0.568627450980392
259,0,0.090909090909091,0.166666666666667,0.5,0.431372549019608,0.35973597359736,0.532085561497326,0.207407407407407,0,0,0.6875,0,0.595092024539877,0.386699507389162,0.389473684210526,0,0,0,0,0,0,0,0.411764705882353
260,0,1,0.833333333333333,0.166666666666667,0.176470588235294,0.260726072607261,0.374331550802139,0.07037037037037,0,0,0.697916666666667,0,0.662576687116564,0.38423645320197,0.362406015037594,0.376782077393075,0,0,0,0,0,0,0.431372549019608
261,0,0.909090909090909,0.166666666666667,0.5,0.156862745098039,0.491749174917492,0.481283422459893,0.440740740740741,0,0,0.885416666666667,0.073848426105419,0.613496932515337,0.379310344827586,0.442105263157895,0.45112016293279,0,1,0,0,0,0,0.176470588235294
262,0,0.818181818181818,0.333333333333333,0.833333333333333,0.568627450980392,0.722772277227723,0.754010695187166,0.622222222222222,0,0,0.604166666666667,0,0.680981595092024,0.342364532019704,0.333834586466165,0.414460285132383,0,0,0,0,0,0,0.156862745098039
263,0,0.272727272727273,0.033333333333333,0.333333333333333,0.235294117647059,0.537953795379538,0.564171122994652,0.440740740740741,0,0,0.770833333333333,0,0.662576687116564,0.295566502463054,0.333834586466165,0,0,0,0,0,0,0,0.568627450980392
264,0,0.454545454545454,0.6,0.5,0.156862745098039,0.696369636963696,0.636363636363636,0.740740740740741,0,0,0.729166666666667,0,0.742331288343558,0.359605911330049,0.418045112781955,0.414460285132383,0,1,0,0,0,0,0.235294117647059
265,0,1,0.333333333333333,0.5,0.117647058823529,0.32013201320132,0.427807486631016,0.155555555555556,0,0,0.802083333333333,0,0.699386503067485,0.406403940886699,0.442105263157895,0.396130346232179,0,0,0,0,0,0,0.156862745098039
266,0,1,0.233333333333333,0.666666666666667,0.254901960784314,0.386138613861386,0.5,0.255555555555556,0,0,0.8125,0,0.699386503067485,0.342364532019704,0.418045112781955,0.431771894093686,0,0,0,0,0,0,0.117647058823529
267,0,0.818181818181818,0.033333333333333,0.5,0.274509803921569,0.696369636963696,0.695187165775401,0.577777777777778,0,0,0.770833333333333,0,0.552147239263804,0.38423645320197,0.362406015037594,0.376782077393075,0,0,0,0,0,0,0.254901960784314
268,0,0,0.833333333333333,1,0.627450980392157,0.155115511551155,0.267379679144385,0.062962962962963,0,0,0.729166666666667,0,0.619631901840491,0.374384236453202,0.418045112781955,0.490835030549898,0,0,0,0,0,0,0.274509803921569
269,0,1,0.033333333333333,0,0.470588235294118,0.465346534653465,0.481283422459893,0.355555555555555,0,0,0.791666666666667,0,0.693251533742331,0.327586206896552,0.418045112781955,0.45112016293279,0,0,0,0,0,0,0.627450980392157
270,0,0.636363636363636,1,1,0.392156862745098,0.831683168316832,0.802139037433155,0.851851851851852,0,0,0.8125,0,0.717791411042945,0.231527093596059,0.275187969924812,0,0,0,0,0,0,0,0.470588235294118
271,0,0.272727272727273,0.666666666666667,0.666666666666667,0.254901960784314,0.541254125412541,0.524064171122995,0.488888888888889,0,0,0.78125,0,0.662576687116564,0.753694581280788,0.61203007518797,0,0,1,0,0,0,0,0.392156862745098
272,0,0.727272727272727,0.066666666666667,0.333333333333333,0.254901960784314,0.801980198019802,0.775401069518717,0.814814814814815,0,0,0.760416666666667,0,0.742331288343558,0.246305418719212,0.275187969924812,0,0,1,0,0,0,0,0.254901960784314
273,0,0.363636363636364,0.4,0,0.352941176470588,0.66996699669967,0.668449197860963,0.622222222222222,0.994530181676109,0.994624706802189,0.6875,0,0.877300613496933,0.332512315270936,0.333834586466165,0.341140529531568,0,0,0,0,0,0,0.254901960784314
274,0,0.181818181818182,0.533333333333333,0.666666666666667,0.450980392156863,0.445544554455446,0.598930481283422,0.340740740740741,0,0,0.791666666666667,0,0.668711656441718,0.261083743842364,0.389473684210526,0.318737270875764,0,0,0,0,0,0,0.352941176470588
275,0,0,0.666666666666667,0,0.392156862745098,0.204620462046205,0.294117647058824,0.059259259259259,0,0,0.385416666666667,0,0.717791411042945,0.41871921182266,0.389473684210526,0.396130346232179,0,0,0,0,0,0,0.450980392156863
276,0,0.181818181818182,1,0.666666666666667,0.352941176470588,0.485148514851485,0.524064171122995,0.377777777777778,0,0,0.822916666666667,0,0.644171779141104,0.320197044334975,0.362406015037594,0,0,0,0,0,0,0,0.392156862745098
277,0,0.454545454545454,0.3,0,0.588235294117647,0.613861386138614,0.518716577540107,0.62962962962963,0,0,0.885416666666667,0,0.748466257668712,0.300492610837438,0.362406015037594,0,0,1,0,0,0,0,0.352941176470588
278,0,0,0.433333333333333,0,0.431372549019608,0.346534653465346,0.403743315508021,0.22962962962963,0,0,0.895833333333333,0,0.484662576687117,0.38423645320197,0.418045112781955,0.431771894093686,1,0,0,0,0,0,0.588235294117647
279,0,0,0.233333333333333,0.333333333333333,0.235294117647059,0.402640264026403,0.443850267379679,0.244444444444444,0,0,0.854166666666667,0,0.650306748466258,0.315270935960591,0.442105263157895,0,0,0,0,0,0,0,0.431372549019608
280,0,0,0.366666666666667,1,0.470588235294118,0.333333333333333,0.43048128342246,0.211111111111111,0,0,0.822916666666667,0,0.717791411042945,0.322660098522167,0.389473684210526,0.473523421588595,0,0,0,0,0,0,0.235294117647059
281,0,0.636363636363636,0.333333333333333,0.666666666666667,0.313725490196078,0.768976897689769,0.754010695187166,0.740740740740741,0,0,0.770833333333333,0,0.693251533742331,0.327586206896552,0.309774436090226,0,0,0,0,0,0,0,0.470588235294118
282,0,1,0.866666666666667,0.833333333333333,0.372549019607843,0.306930693069307,0.427807486631016,0.111111111111111,0,0,0.6875,0,0.699386503067485,0.519704433497537,0.556390977443609,0.396130346232179,0,0,0,0,0,0,0.313725490196078
283,0,0.454545454545454,0.433333333333333,0.833333333333333,0.568627450980392,0.749174917491749,0.745989304812834,0.677777777777778,0,0,0.65625,0,0.711656441717791,0.322660098522167,0.418045112781955,0.396130346232179,0,0,0,0,0,0,0.372549019607843
284,0,0.363636363636364,0.033333333333333,0.166666666666667,0.509803921568627,0.518151815181518,0.481283422459893,0.455555555555556,0,0,0.864583333333333,0,0.662576687116564,0.487684729064039,0.556390977443609,0,0,1,0,0,0,0,0.568627450980392
285,0,0.909090909090909,0.5,1,0.392156862745098,0.514851485148515,0.454545454545455,0.477777777777778,0,0,0.885416666666667,0.206314040432013,0.730061349693252,0.374384236453202,0.389473684210526,0.341140529531568,0,1,0,0,0,0,0.509803921568627
286,0,0.727272727272727,0.333333333333333,0.5,0.176470588235294,0.798679867986799,0.788770053475936,0.740740740740741,0,0,0.791666666666667,0,0.717791411042945,0.320197044334975,0.418045112781955,0.318737270875764,0,0,0,0,0,0,0.392156862745098
287,0,0,0.5,0.5,0.196078431372549,0.3003300330033,0.320855614973262,0.203703703703704,0,0,0.916666666666667,0,0.582822085889571,0.391625615763547,0.442105263157895,0,0,0,0,0,0,0,0.176470588235294
288,0,0.636363636363636,0.4,0.333333333333333,0.215686274509804,0.801980198019802,0.79144385026738,0.777777777777778,0,0,0.739583333333333,0,0.699386503067485,0.199507389162562,0.222556390977444,0,0,0,0,0,0,0,0.196078431372549
289,0,0.636363636363636,0.2,0.5,0.098039215686275,0.798679867986799,0.727272727272727,0.814814814814815,0,0,0.760416666666667,0,0.650306748466258,0.347290640394089,0.556390977443609,0,0,0,0,0,0,0,0.215686274509804
290,0,0.454545454545454,0.2,0.833333333333333,0.549019607843137,0.646864686468647,0.652406417112299,0.618518518518518,0,0,0.802083333333333,0,0.760736196319018,0.295566502463054,0.418045112781955,0,0,1,0,0,1,0,0.098039215686275
291,0,0.818181818181818,0.733333333333333,0.5,0.215686274509804,0.554455445544554,0.540106951871658,0.488888888888889,0,0,0.885416666666667,0.023446875288471,0.699386503067485,0.283251231527094,0.309774436090226,0.45112016293279,0,1,0,0,0,0,0.549019607843137
292,0,0.909090909090909,0.666666666666667,0.166666666666667,0.313725490196078,0.537953795379538,0.508021390374332,0.503703703703704,0,0,0.854166666666667,0,0.773006134969325,0.475369458128079,0.556390977443609,0,0,1,0,0,0,0,0.215686274509804
293,0,0,0.2,0,0.274509803921569,0.386138613861386,0.414438502673797,0.277777777777778,0,0,0.958333333333333,0,0.47239263803681,0.273399014778325,0.362406015037594,0,1,0,0,0,0,0,0.313725490196078
294,0,0.909090909090909,0.9,0.166666666666667,0.490196078431373,0.412541254125413,0.433155080213904,0.285185185185185,0,0,0.84375,0,0.717791411042945,0.379310344827586,0.362406015037594,0.358452138492872,0,1,0,0,0,0,0.274509803921569
295,0,0.545454545454545,0.033333333333333,0.333333333333333,0.117647058823529,0.805280528052805,0.74331550802139,0.848148148148148,0,0,0.822916666666667,0,0.699386503067485,0.332512315270936,0.389473684210526,0,0,0,0,0,0,0,0.490196078431373
296,0,0.181818181818182,0.866666666666667,0.5,0.137254901960784,0.475247524752475,0.481283422459893,0.462962962962963,0,0,0.875,0,0.582822085889571,0.396551724137931,0.503759398496241,0,0,1,0,0,1,0,0.117647058823529
297,0,0.727272727272727,0.3,0.333333333333333,0.215686274509804,0.815181518151815,0.796791443850267,0.803703703703703,0,0,0.8125,0,0.730061349693252,0.219211822660098,0.24812030075188,0.29938900203666,0,0,0,0,0,0,0.137254901960784
298,0,0.818181818181818,0,0.333333333333333,0.156862745098039,0.716171617161716,0.692513368983957,0.596296296296296,0,0,0.770833333333333,0,0.582822085889571,0.33743842364532,0.333834586466165,0.45112016293279,0,0,0,0,0,0,0.215686274509804
299,0,0.181818181818182,0.933333333333333,0.833333333333333,0.294117647058824,0.455445544554455,0.481283422459893,0.366666666666667,0,0,0.791666666666667,0,0.693251533742331,0.295566502463054,0.333834586466165,0.396130346232179,0,0,0,0,0,0,0.156862745098039
300,0,0.272727272727273,0.966666666666667,0.333333333333333,0.254901960784314,0.531353135313531,0.566844919786096,0.4,0,0,0.760416666666667,0.00235391858211,0.644171779141104,0.423645320197044,0.556390977443609,0.490835030549898,0,0,0,0,0,0,0.294117647058824
301,0,0.363636363636364,0.633333333333333,0,0.372549019607843,0.607260726072607,0.617647058823529,0.488888888888889,0,0,0.625,0,0.693251533742331,0.364532019704433,0.389473684210526,0.318737270875764,0,0,0,0,0,0,0.254901960784314
302,0,0.818181818181818,0.833333333333333,1,0.313725490196078,0.528052805280528,0.572192513368984,0.348148148148148,0,0,0.572916666666667,0,0.730061349693252,0.322660098522167,0.333834586466165,0.528513238289206,0,0,0,0,0,0,0.372549019607843
303,0,0.181818181818182,0.766666666666667,0.666666666666667,0.411764705882353,0.415841584158416,0.435828877005348,0.248148148148148,0,0,0.760416666666667,0,0.711656441717791,0.460591133004926,0.418045112781955,0,0,0,0,0,0,0,0.313725490196078
304,0,0.272727272727273,0.533333333333333,0.5,0.176470588235294,0.495049504950495,0.510695187165775,0.362962962962963,0,0,0.78125,0,0.668711656441718,0.401477832512315,0.442105263157895,0,0,0,0,0,0,0,0.411764705882353
305,0,1,0.433333333333333,1,0.372549019607843,0.495049504950495,0.510695187165775,0.388888888888889,0,0,0.697916666666667,0,0.742331288343558,0.41871921182266,0.470676691729323,0.341140529531568,0,0,0,0,0,0,0.176470588235294
306,0,0.181818181818182,0.966666666666667,1,0.509803921568627,0.438943894389439,0.462566844919786,0.348148148148148,0,0,0.822916666666667,0,0.693251533742331,0.310344827586207,0.309774436090226,0.376782077393075,0,0,0,0,0,0,0.372549019607843
307,0,0.090909090909091,0.633333333333333,0.5,0.196078431372549,0.379537953795379,0.409090909090909,0.296296296296296,0,0,0.875,0.008215637404228,0.680981595092024,0.283251231527094,0.275187969924812,0,0,0,0,0,0,0,0.509803921568627
308,0,0.454545454545454,0.4,0.166666666666667,0.294117647058824,0.706270627062706,0.676470588235294,0.703703703703704,0,0,0.822916666666667,0,0.699386503067485,0.172413793103448,0.222556390977444,0,0,0,0,0,0,0,0.196078431372549
309,0,0,0.266666666666667,0.5,0.137254901960784,0.402640264026403,0.46524064171123,0.292592592592593,0,0,0.833333333333333,0,0.644171779141104,0.25615763546798,0.389473684210526,0,0,0,0,0,0,0,0.294117647058824
310,0,0.727272727272727,0.1,0.5,0.196078431372549,0.801980198019802,0.783422459893048,0.733333333333333,0,0,0.6875,0,0.742331288343558,0.251231527093596,0.333834586466165,0.358452138492872,0,0,0,0,0,0,0.137254901960784
311,0,0,0.966666666666667,0.5,0.156862745098039,0.254125412541254,0.267379679144385,0.107407407407407,0,0,0.84375,0,0.693251533742331,0.300492610837438,0.275187969924812,0.376782077393075,0,0,0,0,0,0,0.196078431372549
312,0,0.363636363636364,0.8,1,0.568627450980392,0.719471947194719,0.70855614973262,0.688888888888889,0,0,0.6875,0,0.693251533742331,0.320197044334975,0.333834586466165,0.341140529531568,0,0,0,0,0,0,0.156862745098039
313,0,0.727272727272727,0.4,0.833333333333333,0.490196078431373,0.801980198019802,0.77807486631016,0.777777777777778,0,0,0.791666666666667,0,0.680981595092024,0.251231527093596,0.275187969924812,0,0,0,0,0,0,0,0.568627450980392
314,0,1,0.566666666666667,0.5,0.176470588235294,0.293729372937294,0.374331550802139,0.125925925925926,0,0,0.5625,0,0.742331288343558,0.38423645320197,0.418045112781955,0.473523421588595,0,0,0,0,0,0,0.490196078431373
