,Year,Month,Day,District Name,Victims,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR,Weekday,Holiday,Yesterday accidents
3097,2017,12,27,7,7,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3098,2017,12,27,1,10,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3099,2017,12,27,9,3,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3100,2017,12,27,5,2,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3101,2017,12,27,6,4,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3102,2017,12,27,3,1,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3103,2017,12,27,8,5,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3104,2017,12,27,4,4,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3105,2017,12,27,0,1,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3106,2017,12,27,2,1,0.3521594684385381,0.43674698795180716,0.2573529411764706,0.0,0.0,0.5913978494623656,0.01216893342877595,0.6503067484662577,0.6507936507936509,0.7804511278195488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24
3107,2017,12,28,1,7,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3108,2017,12,28,7,5,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3109,2017,12,28,0,1,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3110,2017,12,28,9,4,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3111,2017,12,28,6,3,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3112,2017,12,28,2,2,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
3113,2017,12,28,8,2,0.28239202657807305,0.394578313253012,0.18382352941176472,0.0,0.0,0.6559139784946237,0.0,0.6687116564417178,0.2804232804232804,0.44210526315789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,38
